essay_id,TOP1,is_pc2
7360fc3,0CA76CE1F52D,0
7363097,E1DA1E513BE1,0
73679f2,E2F7AC32660E,1
736b2a8,1F048BD82695,0
736f95b,24756AEB2676,1
7373a64,45EBD1AF6D37,1
73762dd,7F77FE73B338,1
7383738,7CFF36AF6FAF,1
7388575,C6DE30757F46,1
738a50a,BCED11FF41CE,1
738e445,6C24B4E01691,1
7392331,37DFBAA507EE,1
739ee9e,6492EA991E02,1
739fc35,69551E79C36E,1
73a8c12,F78715C0CACC,1
73a96a5,E0E527C91133,0
73aa6a7,5E57B80BFC66,1
73ad80b,32799982E5E3,1
73adf47,12C8131C5758,1
73b0af7,57691ED21F01,1
73b4f4b,3A5EFAA964EC,0
73b7cf1,C73873C693E4,0
73ba914,AF077034AC88,0
73c5c3d,F8DC0BBB51A2,1
73c8e82,A9B3A7E0379B,1
73cc4ce,ECF8296772E9,1
73d2bf3,7360DC534FAE,1
73d69f0,D279FF9C83D7,1
73dcfb0,38DA8D94BC17,1
73e244a,29410D8DFFF4,1
73ec0b9,72ADDA7C39A2,1
73ed5e5,711483807C59,1
73f5cf4,3A9F1E5CEF61,1
73f9445,178BED4E1487,0
73fece8,B9D9B02EFC86,1
74023c3,BB6C3C9B743E,1
74053ff,0771C85FC76B,0
7414383,37D329C27338,1
7414f02,1D618DB886AE,1
7416c35,BCF53EE09F6F,1
74253a3,DEFC668BAE6F,0
742bc2d,9B900BF43017,1
742c60f,081A0EDC2648,1
742da12,BFAAF0DA69B8,1
7430da6,DF84A0C86B12,1
74318fd,BFCB0275C205,0
7434a26,693503BD8CD6,1
743acd8,8CDFCA2C42DA,1
743db8f,15AC2AF423A2,1
743f56b,AEEF9932474A,1
7440bf9,FF7ED0167189,1
7444b30,3BCF1DED78A4,1
744604b,484C49CBDA30,1
744cdf9,BCC7A516F7C8,1
744e5b8,553B7DD398EE,1
7456322,21868C40B94F,1
7457ea1,B51DFF531F7E,1
7459fff,6A8D21EBA6DB,0
745fe37,900BEEB28B8F,1
746e361,951BF63BC21A,1
746e6d5,6B7A90B2252E,1
74706c5,73F71162B174,1
74733b7,46E51980E4FB,1
7473c7f,A094B7CE630D,0
747407c,49E1D648C161,1
7476964,E9602B055196,1
7477a07,39039F27E6DF,1
747c708,83B5900BCB8E,1
747e866,566A09CAF64E,1
7486d70,3A551777EB81,1
74891cf,FE9AB60822CA,0
748d54a,30AA3CFC1A36,1
7490c48,1DAD3DD9D08C,1
7491084,772DDC696B2B,1
7494af5,74324AD36BD0,1
74a0072,E3467924517D,1
74a2b0a,90CC6AD0B385,1
74a6173,AF417DD4BF66,1
74a9dbc,1911B040B77B,1
74aab02,93B9C33FF16D,1
74abe2d,46C1E19B89C9,1
74b1690,DB180FC0D3EB,0
74b1e76,3091A550D6AD,1
74b2fe5,794E8451BD0F,1
74b325a,5E295D2E7B76,1
74b3cad,B0CE869365CB,1
74b7fb1,3B1B0C830EDD,1
74b9f2a,5DA2966ED375,1
74d22bc,E114EF35BC66,1
74dfb32,B92A891555CA,1
74e1e4e,76C3430373A4,1
74e6cc1,54F6AD35A8D1,0
74ec2b2,4841EC2A6A8E,1
74f76a7,EC3DD758D9F0,0
74f8a54,DB27C7FB49D9,0
7502800,5925A8B3BB27,0
7503043,2BA3D2E01AC0,1
750b478,6EDFF3B2F173,1
750d989,7FEC96D6FCCE,0
750f236,CFED32B6596D,0
751c429,418AEF38F3BE,1
75221d7,60FDF7C8CAB9,1
7524971,151F9011BF04,1
752878d,34A463C4B1B4,0
75296c2,2FEA75A93DBB,1
752b719,873DA909FD72,0
7532cb7,CC6CFE6D8CA8,1
7534bbd,315B09492FB4,1
75353f0,F78FDADFE8AF,1
75398bc,FEB37659C3F1,0
753c3cd,114608C6747D,0
75403ca,B242BB046FED,1
754265b,F1EEA3FC1490,1
7542726,48C1CBC6D003,1
754690b,CD39E42ACFB9,1
7546cf9,D14EF715D1E8,0
7549990,597092C49999,1
75506d5,78CA1A14F94A,0
75550fd,BAA2FB2B6335,1
7557f5c,432BEB03DF33,1
755b8ce,299E8D6F93F6,1
7561d85,3933B349C67B,0
756b2c2,4A78B7E0CD23,0
7570efd,0FF1B6CC8442,1
757343d,EC9EFB9993D4,1
7573c96,3B890907ED43,1
75798aa,749A62B003A5,1
757a6c3,911DCD21A2C9,0
757bc75,B38B82E3F538,1
7582764,E21C8B2490D2,1
758520e,780B302C5523,0
7586619,D52E8BEE1565,1
7587078,BDBB3AF5C30A,1
758b89c,F446AA6BC388,1
758f833,5B4CDDC43884,1
758fd71,04128832249A,1
7596c98,9FB06FEFCDAE,0
7597add,A2D7EC33D721,0
759d361,DF33E4D410F9,0
75a30b4,2AAC5A98D0C4,0
75a3e5b,739A9730DF99,1
75a5226,A66F364491FF,0
75a6339,B87A278D92A9,1
75a696d,7AA2C0834BE1,1
75abb10,6481E8B9CD64,1
75ad824,91BE694E60E0,0
75b0142,E66C66D98801,0
75b1b41,E7F67FEC3CA1,1
75b5154,57167C40AB58,1
75b73b8,F00DE298EB90,0
75ba4ef,5FFC25FE5E00,0
75bb61f,21B6A2F0B325,0
75bb63f,B63358D526BC,1
75c1146,B165E46F2D0C,1
75cc5b9,BE0CFB4B3712,1
75d4b67,D42B0B53578E,0
75dbc43,7DE381011700,1
75df1c0,2DA4174A3B84,1
75e1d6c,4077B934591E,1
75e24a5,1A8074C87C0A,1
75e3824,584D358FE757,1
75e6161,B1FDBC8F5BAB,0
75e727b,BB95D06EF8D4,1
75e8016,ADBB29D9E179,1
75ef893,FA721F8FFB50,1
75efe1e,6EF38DAC21B5,1
75f4205,D20BEF9C2CD7,1
75f83cd,D56F73C8033D,1
76019e0,FD8A2F2EBCFA,1
7603cbe,4CC7E2AC5542,0
761334f,CC90F1ED28BD,0
7615f5a,E87BDAB97148,1
76166f9,5E75A1B48D17,1
7616b6a,20DC49717CF1,1
7617705,21B6AF900F82,1
7617ff3,B0070361406D,0
761c4ae,162A1C77863D,1
761f7e9,2F03115999F1,1
761fbe9,45BE83DEE3ED,1
76268de,DF81E256BF82,0
7628f84,EE01FE3760CA,0
762cf74,8F6F0CD4986A,0
762d2ae,667B7649F423,0
7630d04,FB481D09E270,1
76324c1,E06BC5C80780,1
7634cdc,F148307A01DA,1
764530d,2C7E32EF3F72,0
7646cd6,220E4E7047C0,1
7648ff4,1B8D0107E4CB,0
764b686,FEF334C14BAE,0
764e06b,45D591EAE2AE,1
76506c9,C8B03A4D19F3,1
7655f0b,A98E8EFFC8A9,0
7660c7a,E8BDF53BAAA4,1
7663e9d,83D5036778E7,1
76648c5,99516F0F2057,1
7664b2d,63BA2005E282,1
766bc64,49221AF6A5A6,1
7673fe9,8C868FEEF937,0
7677c38,82B3EF9D143D,1
767cfeb,D3D13161D2D1,1
7683eee,729F63CFBDB8,1
768684b,E418CA5F2D7A,1
7689936,9224536E3440,0
7689f1a,FBC72F5358BE,0
768dd33,EA8FC87D0CF6,0
768ecbe,FBE13E9A446C,1
768f1ef,CE47E51746E3,1
7690141,CE3DBEAAEAA8,0
7690736,5724D67FF658,1
7692a92,8836AD393A34,1
7694be2,2AA1EBF61654,1
7696be8,EB7555FBB357,0
769bbc9,38F668E609B3,0
769f7db,86F7E41994C3,1
769ffb8,5DF88F5CF4A2,0
76ad1db,37B02F1D91AB,1
76afaf5,F0CCD0A29950,1
76b2040,8783DB652376,1
76b6a48,3F823B5E7A78,1
76c44e4,0EBD16DD8BBD,1
76c4a29,61FED6B5DED5,0
76c4ac9,07392473809B,1
76c50bd,5547DA513B3E,1
76c8528,9FCF0C8C83C3,1
76cac0c,5D8D138D23ED,1
76dc873,460CC4B5102D,1
76e4447,224BE8D691F7,1
76ed4ba,8F9B94A52908,0
76edc07,FFC43F453EF6,1
76eddd4,0ABF7A12CCF2,1
76ee5d1,DC5BBE514ECE,0
76ee970,2134F6E68E46,1
76ef15f,88E07277AA58,1
76f504c,031A3D7E5BC3,1
76f7d05,50A556717F05,0
76f8404,4431C7DEB040,0
76ffc78,9678FE843F79,0
770370b,BB27E087BE9E,1
7703b3c,AFE6E553DAC2,0
7707835,B24EE1A93A0B,1
7708e34,8E446F4DC56A,1
770a4ad,2014C83D48B2,1
77147ae,FCA8E7A879AB,1
7715f1d,FE32F17CF9EB,0
7728caa,0DDCAFAEA487,0
77298de,3A0C2DBB2A02,1
772bf01,FADCF35E4272,0
772e8cb,4D5AF9723A73,1
7736261,96153ADEDED4,1
7736d47,963E8B231ED0,1
77387d5,CE5997CDA966,1
773930f,854D3B5742D1,1
7739354,4EE3AC599905,1
773b6f8,127E848F147B,1
773c30a,05E82CD3394E,1
77418ee,55664500EFAA,0
77421ce,478D40552C87,0
7746d26,0E37E20C3021,1
774757d,945CCBB52DED,1
774ced1,F36E4C217F66,0
774e049,B3991E1D4202,1
774fac3,9CFC88B1493E,0
774fcce,E1DA1E513BE1,0
77539b9,24D3888C8FD4,1
77581db,D7054BDD2A5E,1
775de31,35494B22B554,1
775ec96,B5053C67F9D8,0
775ee7f,3AFCB4C6285D,1
77658a1,357319C25FDC,1
7768a3c,81FBDF28B0F3,1
7768aa7,57F45A9BBE66,1
77697a7,E2BA301A62EE,1
7771f66,B7AE34990F95,1
7775977,CAB752D5239B,1
7777397,EA4E657091C9,1
777c76a,1AA045D53335,1
7781e65,963859B3739B,1
7784a34,16B47CE3BEBB,1
778b1c3,9.76E+11,0
778e6fd,4D174422E351,0
7797857,4292576BF175,1
779e9e1,18F8E6C69F5E,0
77a962b,558101C8F52A,1
77b1295,D84C48045B90,1
77b2dc7,BB3A2E8DECCB,1
77b5b31,ABE4228EB3FF,0
77b81d0,928B57062E9A,1
77b828a,34CD62D72CC1,1
77bc471,29577A60EA8B,1
77bed99,497E63C46A84,0
77bf5ff,B5B5BB3CB4EC,1
77bf743,475060D04C52,1
77c5de3,F2C9CE519B33,1
77c71c3,34863F0F2520,1
77c9d3f,0F0059FAAF36,1
77caafd,33E4E2276E05,1
77cb526,6F6F90FF64F5,1
77cc9c1,857459F8DD8D,0
77cdf2e,42BDA16EAE34,0
77ced86,82223F37DDCC,1
77cffe7,25182FD1938E,0
77d1a04,C38708C405C6,0
77d423f,1033B94279B0,1
77d90e6,82FF684D4DFE,1
77d9cb5,99EB08860D55,1
77de1a5,71AF8059184A,1
77e0ab1,43C6181016EA,1
77e4a63,8E2AC064B90C,1
77e5e0d,07F9F8244724,1
77f101a,49ED588E79B1,0
77f3262,9224F001F074,0
77f3342,4E889102AE54,1
77fa317,EC145DC83EBE,1
77fa5e0,EC6951950490,1
77fc59e,D4CDA9866F61,1
77fe7b6,D485BE90E01E,1
7802637,1739E021B7A8,1
780f29a,9CE836599EEE,1
7813094,859F995E6AE7,0
78133cb,FD175811A893,1
7813ea7,1AC3332D2C41,0
7815231,A65CC144DFCE,0
78192f8,8B4FAFA150A8,1
7819a73,4F099BCC188A,1
781b2d3,BA6CB0CBB691,0
781dec8,821972DE4E6C,1
78236b1,70954F3B8FBC,1
7826c05,9A206A324480,1
7832599,F1EDE809A5EE,1
7835426,2AFDDA4D5D6F,1
7837555,7CFF36AF6FAF,0
78399a9,3DF4094C3000,1
783d431,72271FDE4F35,0
783f267,16DF5181A5C3,1
7847f8f,3C44018480D7,1
784933d,8ABA260B3B98,1
784ce74,FE33BAAA73C0,1
784d732,82EBC44BF351,1
7853ba5,29A278268FA2,1
7855f61,2F9499C7A36E,1
78569ca,EA6471CC4E00,1
78569cc,97284CAFEE63,1
786771d,146550E45D18,1
786b550,8535C94E2AB6,1
7870511,0569AB34FCC3,0
7874eeb,AE8FB038E2B4,1
787b4af,3AFA0A3CEEDE,1
787fa24,078B4E7CA78A,1
7883641,663BB52A82CD,0
7885a7d,18C70979F186,1
788982e,E1CB41E17B59,1
7889ca2,09653E069EBC,1
788f31f,05CBB3573B76,0
788f5c1,61FED6B5DED5,0
7893cfe,812F57286987,1
7895e92,A75ECA371DF8,0
7899c04,D3F5104B809F,1
789a96e,1DC7F82830D6,1
78a2c82,ABFA503B7306,1
78aa0e3,FD8B18756C68,1
78ab3a1,59DD3EA75BBC,0
78ac219,40861CBB998D,1
78ac23e,E97EE75A6D62,1
78ae718,9883D2FB275E,1
78b0217,D627DA8BF3CB,1
78b92a0,E0777C202794,1
78b9424,B48644515CD6,1
78bcc7f,08C0A3DF5802,1
78c07e9,F0BD0306A444,1
78c3ec3,F28610E34CDE,1
78c495d,3F0CD8819E12,1
78c496d,8BBFBE748A23,1
78c4efe,EE620353C3D2,1
78c57a0,F34BB022A303,0
78c8c18,8A399CF2C20F,1
78dc0c3,79DB5035244D,0
78e7a3f,47953D11C79C,1
78e7c87,5F27FEB9CC44,1
78e8b03,9768655A7400,1
78eb6b8,EE377D38C330,1
78ec7f6,B532FE4B58A0,1
78ed392,107A2F550FE2,1
78ed400,2786CBE9DF28,1
78f0cbd,6BCF83A75F0B,1
78f21f5,4EB0D72FCE1D,1
78f48e0,198F3ADE3E80,1
78f88f5,6A8D21EBA6DB,1
79006ee,9806042FBB1A,0
7902cba,BB3A6C2D0B65,1
790576f,0C2CD7E1B791,1
7906564,A2E56155354E,1
790697f,2BCC83C71731,1
790af05,1CC51899A9E1,1
790e12b,FF53FACA31BF,1
790e742,F00DE298EB90,0
790efcf,35658D8AFA54,0
791322a,2B46876E1BED,1
791384e,56EF17979B38,1
7913c3a,6F63865D3193,0
7917200,6992DB89C147,0
79192bf,390767AFC219,1
79240bb,4102DC08CA36,1
7924343,9608B703E44B,0
7929404,F7FA306DBFE2,1
79373e8,6023BC43820F,1
7939eec,F2478EC718B2,1
793c4ff,DA456F289565,0
793e363,9A413399B420,1
7941894,68B6142F4EA9,0
794bb5f,749AD156A163,1
79504b3,D0F8BE67AA90,1
7953bda,AEA59D014F8B,1
7959082,916E7E75FC4A,1
7959105,A85140714805,1
795b70b,04E13ED4CD04,0
795d85a,AA0EA22C9C5A,1
795e021,0B606C33AC4D,1
795e183,174082DA0A66,1
7969ad0,5C75990D9E18,1
797044e,9B00AC52104A,1
79705f2,7422E33C69F9,0
7972b02,4133A1D891FC,1
7979641,0F5A3D65BDA7,1
797a3de,42814ED28C18,1
797e976,860AC7141DE6,1
798836c,2B3A13CC9539,1
798dcd3,22603B44E550,1
79966fb,4DE9DFA5A9FB,1
799b4e8,ECAEEA2C3C9A,1
799ccdb,0EE558ED3378,1
799dcff,C44A702C460F,0
799fa1d,D9A50E9D3E5A,1
79a09b9,A6EE4F2D0C0C,1
79a4025,FABCC1785BB9,0
79a90a9,BEBA66D273BC,1
79a9cda,BDA453D8E1C7,0
79b53f9,523E7B30B570,0
79bbd9b,4AC3EAD1FF0A,1
79bd60c,37CDC561E708,1
79bdc9f,21B6AF900F82,0
79c21a0,0A73FF8B1B43,1
79c8844,87268A913967,1
79c9ad0,DC29D7379F52,1
79cbb62,4E0179E2F024,1
79d0b37,F56828B65A0B,1
79d3919,2CD086E87F2D,0
79d4a24,D72082DD93EF,1
79d5f4a,E2A78F947A9B,1
79d77f2,EFCA46E0BF9F,1
79db7bd,9BA17FDDBDC8,1
79de37d,565DB4866EE7,1
79dfcd7,96BF2953ED8F,1
79e3483,22C6C0356324,1
79e39c3,BF08EB9EBE3D,1
79ecfd6,EA36E36CDA05,1
79f0b51,422A3A47C33E,1
79f27ad,1312DC697706,1
79f463b,C63D403CFB32,1
79f5ecd,002F3E0E697E,1
79f7075,34CD62D72CC1,0
79f7f20,6E534D6E2282,1
79ff04e,6CEAF958A41A,1
79ff0f8,0FE128A98388,0
7a07c96,C3583FE28FF0,1
7a0b369,C39DDF4DF1F1,0
7a0e3ae,34C7B34F1AE7,1
7a0e845,2B2696900DDF,1
7a12686,E4DEDB16A59E,1
7a163c8,10654E060DC0,0
7a17b43,9224F001F074,1
7a1b4b5,5F3AC4729B09,1
7a1ec62,660E2CA45DA6,0
7a1fe31,2554E3E50652,1
7a20045,4EA281AD5B63,1
7a2207b,FA619612BB82,0
7a24b91,C15D43BE8BD6,1
7a2aaa4,C8F439DC14CE,1
7a2b44a,4AA7CA379A91,1
7a2d72e,9865C3D687C5,1
7a31834,A79BE7C6D5F9,0
7a34bee,1D917FDFADF7,0
7a43765,85AEE9062D69,1
7a4ba63,E376467BFBCC,1
7a4f314,224A934894A4,0
7a50491,D7BAEF6FEFE0,0
7a5185a,4AF98AC12423,1
7a59c2c,4447B1EACBD2,1
7a5d972,00066EA9880D,0
7a6088e,0DB691AE609C,1
7a65a07,E4F9AEC51ECF,0
7a68d8c,28220DC55DA8,1
7a699e0,CAE891339BE2,1
7a6c02a,745044811DFD,0
7a6d548,1ED477F0A412,1
7a738ab,8DECBFDC0EB8,1
7a7889a,42654C1F6355,1
7a7d479,8F2BF75EB22A,1
7a7e7bb,55B23DF63AEC,1
7a7fea1,04835C04DF70,1
7a8028c,77594F8A0518,0
7a80a79,4354903A1D8A,0
7a86c92,0A1C9CA990BD,1
7a87575,732394E7D26E,0
7a876a7,5EBAC1048D81,1
7a8d7c3,38B0845BF65E,1
7a92d80,3165FA4998BC,1
7a9384c,C535ACEE801E,1
7a94c66,A937C2FACC75,1
7a95534,5035895F7826,1
7a9a64c,7713EB2505F3,1
7a9cd44,F1C996710DA7,1
7aa0c2d,53E7FE4748E2,1
7aa58e8,D582384A4FE6,0
7aa9df6,F186ACA75002,1
7aaa76f,715E2C827BC0,1
7aac16c,291CC45C6250,1
7ab004a,78053022305D,1
7ab444a,655CC12199B4,1
7ab50d9,8.78E+11,0
7ab5932,80CFDE305E01,0
7ab6a22,E6A83081A10D,1
7ab9574,54D27FAED4EE,1
7ac3dde,A6332AA58B9A,0
7ac5274,81B6F6345F55,0
7ad05e0,2308726310EE,0
7ada6b1,AED200889835,1
7adcf3e,B49B10AE4548,0
7ae56ec,F755D0C68332,0
7aee2ae,A17FAA0B69B3,1
7af26d3,0F6250B6D784,1
7af3b06,023CEE52C08C,1
7af41ea,2257B6717D00,1
7af72ba,6D64AFE1B989,1
7af7ad9,AD1ECE6D2096,1
7af9f3a,75A613E09762,0
7afcfe2,84099E997F3B,1
7b00389,563EF56BB0E4,0
7b00f6a,28220DC55DA8,0
7b00fb7,828FD0B64062,1
7b084d9,CDC867E947A2,1
7b0bb8f,BAC32E505C66,1
7b132ff,D378BBBEB080,1
7b17381,B414B1D87DD6,1
7b190b5,3BD8F1551C20,1
7b199f3,64BED9417DB2,1
7b1c1cd,4DB817B0DE25,1
7b1d35d,B0FC895D460A,1
7b20057,AC1E6307E966,1
7b28c77,C535B3BA4F6A,1
7b2ab96,960F40B82022,1
7b3945a,013A7EFCDA35,1
7b43ed3,D19302F96080,1
7b48329,360DAF43CFF9,1
7b4925f,D2E3D9BE8ADE,0
7b59f1a,589B4F114F53,1
7b5cdd2,67BC1B7863C7,1
7b64361,7EEAB865D2C9,1
7b65be9,81E05C408106,1
7b6980b,541C87833934,0
7b69af5,B5015A51C0A5,1
7b69c8e,634DEE9B6FA1,1
7b6ab51,CDF96B542327,1
7b6cbe9,6F63865D3193,0
7b6d0b1,6D70F7B79D16,1
7b6d1f8,B8FAA6380D53,1
7b6d3f8,64CA013F1EBC,1
7b6d47d,23E182BD3084,1
7b6f235,4224AA77BB7B,1
7b71e51,1593C646C1EA,1
7b729ba,CA7CED5D3867,1
7b73775,2434D9CCBC17,0
7b76d55,D13AD797DE2D,1
7b7b596,7E7702C6A641,0
7b7b6b3,7DD7E1F4893D,1
7b7bb8c,C355331B3B0B,0
7b7e5ba,FA79F7078769,1
7b823fe,2114A12D2095,1
7b835c7,E4EA4EAB3679,1
7b83f05,5BBC05802470,1
7b844a4,CA956C31EF82,1
7b84689,5B0889DD41FB,1
7b8a8d4,334AC68DACD8,1
7b8e1ca,CD17678005B9,1
7b92a70,08374F3ACAA2,1
7b9c495,F44B184DEFCB,1
7b9eb4f,8103123D75BC,1
7b9f86d,0C952A71922C,0
7ba0526,D683936389D5,0
7ba3171,36E17B432B50,1
7ba4828,68A83805444F,1
7bae5dc,3338CC649727,1
7bb110b,A50A8869E1F2,1
7bb3a15,85D92A07E321,1
7bb7223,DD20B441F849,1
7bb72d2,D7EC12F667F2,1
7bb751c,39A6D5ADB028,1
7bbbdc7,7A9576EE8A6D,1
7bbc704,AD36382E3CC7,1
7bbd917,65D84E51FF1F,0
7bc0860,AA221FA4011B,0
7bc14b3,63464BDAF8F3,1
7bc3482,88DAAB6C740C,1
7bc3b89,B4025ED10B7E,1
7bcbcd8,9AE2DA2637F4,1
7bcbced,CCBBA6B4BB07,1
7bccaa9,B4E66720F61F,0
7bcd2de,50DD653D6378,0
7bce53f,CAE3599F8A91,1
7bd14db,44DEB18D21BE,1
7be3d5f,62C8CACA3CD3,1
7be6cbc,A850F2985DF9,0
7be790c,1073917E4351,0
7be7aa5,94CCB4234EAE,1
7bea671,B0846915EE1A,1
7beb5b6,577D6C7F59C6,1
7bec740,085BDFC05337,1
7bed253,93E4D5E8B5DA,0
7bede28,90CC6AD0B385,0
7bf0a7b,0A081F215FDE,1
7bf1945,E176F25A3F93,1
7bf387d,221613097EC3,1
7bf3cb1,61B9CDA20A95,1
7bf3f8e,521EC94993B0,1
7bf4c14,2D9481E29A45,1
7bf7800,D726298A5B20,1
7bfc758,B53FF24A0324,1
7c00e6a,62677D4BA27F,0
7c01ea5,B48FC4918B8F,0
7c03a55,E2A9D1243AF9,1
7c051fb,B98AD566DC48,1
7c11660,C54C7EF5A5A6,1
7c131fd,56C6D97AF40B,1
7c16669,CFED32B6596D,0
7c1b968,B12531DE8E75,0
7c1bec9,C29C6C6A5F04,1
7c2212f,5F51365C2D91,1
7c244f3,C8E71D8331FF,1
7c24696,B438121FAF21,1
7c28fb0,DB6C27832C62,0
7c2b00a,1143C7C1D679,1
7c2b775,BD7F5D94AFED,1
7c2dd03,F624C8E669FD,1
7c2e2d2,0D8BBC2CAB01,1
7c3270a,E952D18A70D7,1
7c41b2c,FEB736959AD7,1
7c42b99,E15F196ED799,1
7c45326,1F18B1FA090B,1
7c47a9c,0A058E762E78,0
7c47fed,74D0BA756BD1,1
7c4b9e5,59F068C71B96,1
7c4d4fa,72271FDE4F35,0
7c4e27f,1DF7B0364F56,1
7c4e31f,80B9FD665FFD,1
7c5291b,BDAAE2AE7BA8,1
7c59798,838AA0C9A269,1
7c5cc40,45EBD1AF6D37,0
7c64ee2,98B95C21BEF8,1
7c66fba,3443F7277156,1
7c6a45f,0E8E64439570,1
7c6cd00,EA3B8E4F74DB,1
7c6e35e,F75D196FA576,1
7c74a71,B58C0C13ED8B,1
7c76079,7D16EFA4EEAD,1
7c7715f,8CA92C6CCD4A,1
7c823ed,6D1EF2E394FB,1
7c8726a,D63FEA7915D2,1
7c8732f,363C685D2A9B,1
7c87818,07D3CBDEFCEF,1
7c88547,566866758AC7,1
7c8c746,A1A24A4F922E,1
7c9812d,DBA14E3ABFAF,1
7c9b4fb,A1C8EEF8BF9C,1
7c9f58b,A4436BAB9532,1
7ca0a04,53C8C10285AD,1
7ca104a,0CD8EBE71768,1
7ca5e5f,5DD4B99B4F07,1
7ca7bfa,7F513E5DA945,0
7cb12eb,B54811F6BB97,1
7cb248a,C7AAB0BFFCFE,1
7cb7c5e,656C7C849144,1
7cb938c,B91A56C03A1F,1
7cbb652,12B6AC349C2F,1
7cc058f,FBC1CA161C5F,1
7cc1623,435A90A63FEE,1
7cc6019,BD6CCC592409,1
7cc6127,284BD4B2892B,1
7cc82fb,A0FFD2979798,0
7cc875a,9C488536A51B,1
7cc95dc,859F995E6AE7,1
7ccaeed,F0740AF01F22,0
7ccba59,435BB43F5D06,1
7cd2bae,20A7311B9BCB,1
7cd47c4,B4CB3063482A,1
7cd47f9,B8910F08938D,1
7cd59eb,1B61ACF51694,0
7cd65d1,099CAB3EA5C6,1
7cd97af,8BFC4D3124C9,1
7cdc02d,DF554AD625EA,1
7cde36a,10C1FD31ED89,0
7cdf8b2,E0A3FC64B7D3,1
7cef27a,AB31DD5907FA,0
7cf67d3,361DE50C9E25,1
7cf88de,EBE9A518B40A,1
7cfa897,7B63367C69B4,0
7cfefa0,A5E18BAB18EA,1
7d06901,54C324EE765F,1
7d09ab7,EFE5284CED33,1
7d0c484,D51D7313E99A,1
7d10a79,96E63F266368,0
7d11870,A7CDCBAF12C8,1
7d11ab9,715827DEC630,1
7d129d6,D8F41DDCA0E2,1
7d1829d,6C88DB6ED07A,1
7d1bcdd,1B92780A8887,1
7d1c31d,4748AC3CB440,1
7d1da31,E595E218D423,0
7d1e3a3,59DD3EA75BBC,1
7d2a00a,29798BA8DAF0,1
7d2ffee,D8D1FA118E4A,1
7d34dd4,B3BC549D8BD0,1
7d38751,D2E0AA50402C,0
7d3aad9,82BC11EA5744,1
7d3d04f,614C338B9D97,1
7d48bb8,F00DE298EB90,0
7d4b0c4,44E343ECD9B7,1
7d4b44d,69CD60305927,1
7d4c87d,5925A8B3BB27,0
7d4cb22,ECCCC0434135,0
7d4d397,C6FAF1DE9A21,1
7d50cf8,A455F3E8C7CC,1
7d52275,FD311907E3DB,1
7d57aaf,5C7C9F70C706,1
7d58797,7FEC96D6FCCE,0
7d5fca7,01D4A62CC1D8,1
7d62b53,B1293204B0A1,1
7d62d5d,EB8B27A81300,0
7d65d93,9EBA4653D73C,1
7d671b9,724CFBF0B317,0
7d69fe9,58C03FFBA27C,1
7d6ac01,D7B6E927B1A0,1
7d6d30a,259706C1BBC3,1
7d6ed86,2D5869DE8592,1
7d72685,0B8A0777A6E5,1
7d79b75,B4F3E5D8D7D2,1
7d7b8ca,7A5CE34EA37D,1
7d7bf6b,486D5116CE4C,1
7d7c32f,84729E559FFF,0
7d7d712,9F7FACCA6C84,0
7d7dd16,C0897AC15921,1
7d860aa,0BE33955BC8C,0
7d8ddf0,15B1E4516018,1
7d943e5,8065D0364BCF,1
7d9484d,546C0401D25D,0
7d9a963,478E4A0B7EF4,1
7d9d6fe,357082F57A94,1
7d9fdd6,BECA14914CFB,0
7da697d,BA591AF1C837,1
7da8223,E570BB4A5B5B,1
7dab4be,7056F34BCF9F,0
7dad651,0DFAF28500A2,1
7dc1904,C32D1DC4B036,0
7dcb253,5CCC65F4BAFD,1
7dcfc80,DB20FBDA9A19,0
7dd5c0d,0C710606DB95,1
7dd795f,C6770481EA55,1
7dd8cbc,7DC967D6B8B7,1
7ddb665,0F66522E02A7,1
7ddf11d,73A5A2871074,1
7de9381,E9826DEAFF5F,1
7deac98,DFD34931CE5D,0
7dee746,899E6252BD6F,1
7df2309,C2663DB00346,1
7df2dbf,F00DE298EB90,0
7df7949,2261851C7EB7,0
7df9a1f,931812D01B9D,1
7dfccab,F7F9EB5D0F2D,1
7e01920,84201B5E0C4E,1
7e02485,5A5C43DB8DE9,1
7e05e3b,0A618B980D2D,1
7e06b0b,EFCE5EAB8414,1
7e072ba,34CD62D72CC1,0
7e09846,9F84CFA3542E,1
7e0aebb,1C40330AD307,0
7e0b6af,F3AD4CA73675,1
7e0cc6b,7648FAFE46A5,1
7e0f98e,1A4F3014C3B4,1
7e123c1,49604EAA151E,1
7e1bf39,C63384FA8876,0
7e22c6c,8DB9B5D8B1A1,1
7e27e0f,06C5AA76CC91,1
7e2d45b,9673DC993C25,1
7e2f7ab,B5CAA2329C07,0
7e3cc3a,70BC3855C98F,0
7e3f003,0471B0EB1919,1
7e41fa2,E7A3DBC919C1,0
7e494c8,5BE3DAAEE631,1
7e4ede0,BA6C6CE73F3C,0
7e517f2,9FC63A1DE240,1
7e5452d,F7F4D1EEFDC2,1
7e56af4,7348AB38D68E,0
7e60dc6,A6BCE0514858,1
7e65183,A320139DA6AF,1
7e6545b,BDE4475D7290,1
7e6ee52,DB13E86ECDDF,1
7e6f8db,3CCB31F8E13A,1
7e7ed1d,3BB27F945141,0
7e7f4f7,04B2B51ED063,1
